hour,season,holiday,workingday,temp,humidity,windspeed,bikes_rented
20,2,0,0,0.418092899041391,0.36671798417293594,0.6749217771044972,80
4,2,0,1,0.29245173010041753,0.2097103974534071,0.3872127884167602,250
9,2,0,0,0.6146289951469153,0.9172724965003816,0.9786274511607533,181
9,1,0,0,0.7276488054122938,0.9297987760051525,0.24360254228314582,237
18,2,0,0,0.7063287768915146,0.2491339533150561,0.6098143873842544,162
16,4,0,0,0.3293360361682856,0.6174522584410884,0.8472141089530826,77
20,4,0,1,0.8016833851731703,0.32205956693888793,0.802022577956785,220
13,4,0,0,0.3303582987249372,0.8069500437186192,0.09030774856562673,98
8,2,0,1,0.23528039614098667,0.7323131774129175,0.697274223674543,180
13,3,0,0,0.41482787381847497,0.4377046503641155,0.2578637555526919,144
0,3,1,0,0.6379696802537946,0.29356822483229233,0.35573347806546673,157
18,4,0,0,0.22780163692395822,0.8649765302459109,0.4889919823111655,42
12,1,0,0,0.6832784008976106,0.7394019834278809,0.7907501660653935,170
12,3,0,0,0.8767611966281419,0.20545595600204225,0.16620144266904724,250
3,2,0,0,0.36382645923226353,0.7022974247488842,0.10855523503961673,184
0,3,0,0,0.5051859545036076,0.8482368221570769,0.15344124504364465,152
16,4,0,0,0.3054793830626603,0.6726144476611863,0.21822353559198315,76
7,1,0,0,0.4251355561633554,0.5397709413413758,0.059501853811029126,205
1,3,1,0,0.11977351372225668,0.667134702833852,0.9263564695700774,55
7,3,1,0,0.9583924565915444,0.6957696453978779,0.3190834070887484,274
6,4,0,0,0.47430119189097564,0.7120276991537047,0.17697562986642057,225
1,1,0,1,0.8099830988362722,0.973636043123491,0.6378342036820702,236
21,1,0,0,0.22837909362085868,0.34291823004668665,0.786996118766629,43
21,4,0,1,0.8311195396903589,0.6984745018511247,0.7532341656014168,214
2,2,0,1,0.8741325798659809,0.3503946557037476,0.7187071927870923,286
17,3,0,0,0.7439294158189113,0.36796537619920944,0.05052997543796711,164
11,2,0,1,0.9128874924850648,0.7354063069658936,0.7821595192204462,275
0,3,0,0,0.2504774165213227,0.9327632679775864,0.5018786412518581,92
21,3,0,1,0.528833645909758,0.32723539767939325,0.6490860200315168,171
11,2,0,1,0.6580985788145415,0.9699724270051409,0.9564246245392265,200
4,4,0,0,0.6365736736277386,0.4554978608129832,0.810672538474056,220
16,4,0,0,0.8749368410736683,0.5130512347654401,0.8253720092260048,180
15,3,0,0,0.2941222311755971,0.32294465915107007,0.18146721887817163,101
14,4,0,0,0.2580794492849798,0.6926688846813203,0.47641712632306454,50
22,3,0,0,0.3280407353721563,0.6771363956991738,0.9493254850103559,91
14,4,0,0,0.9023950444715837,0.5538157944821194,0.5826852520707054,188
4,3,0,0,0.9469243743918172,0.5808731119074687,0.1025863697642383,290
20,4,0,0,0.6126670938429976,0.6983807006295126,0.7318198248852413,99
13,1,0,1,0.5512347411134678,0.6667972279714867,0.0429268471050499,205
1,2,0,1,0.6448470472113907,0.4994107053187293,0.7422972670037387,224
10,1,0,0,0.6546768848620247,0.9072915082398934,0.8797726271226475,181
18,2,0,0,0.2532742344491462,0.7341284185018848,0.4252501406133349,40
6,2,0,0,0.7177697934608173,0.364325064479847,0.41361286298508726,247
5,3,0,0,0.507115992113583,0.4559223948045819,0.3042113772547266,180
1,2,0,1,0.5656437629632407,0.830302481362603,0.8769382851037327,189
5,1,0,0,0.12728494390163994,0.2836203048160796,0.5477846040483869,124
17,1,0,0,0.7881009692779273,0.8001855989794375,0.5792599406346188,159
1,4,0,1,0.8518851651410936,0.4870739529166363,0.6617073908499546,310
17,1,0,1,0.6574793985410919,0.6413528368867485,0.30023094756287705,209
14,4,0,0,0.7738512717669964,0.4244464937382717,0.4327863113504118,194
18,2,0,0,0.5704354028548917,0.9891652574563423,0.7416057622062988,80
1,1,0,0,0.6565180410807,0.9246722337138433,0.9854869685389853,139
19,2,1,0,0.4551145286169147,0.9427598695554014,0.03430554006453024,68
5,1,0,1,0.8126868385562613,0.3478204143820134,0.04264849794656744,318
0,1,0,0,0.5214438372380433,0.8733520767694121,0.4280824819829282,136
23,4,0,0,0.7121916139769944,0.6283176808192722,0.6596218348096133,153
14,2,0,1,0.6592864407575542,0.7662873602189111,0.38636462483531686,207
22,1,0,1,0.7320830665471748,0.3740032533923572,0.9996386539651794,220
9,3,0,1,0.8066942876127009,0.7695877167833729,0.19535925808613586,278
18,2,0,0,0.5614421334336956,0.931413795657837,0.0079254580074275,128
16,2,0,0,0.8317593543301018,0.4139851086790399,0.1901293623127691,197
4,2,0,0,0.5475315135444481,0.3866878812396053,0.886842375101301,214
3,4,0,0,0.9609708905775431,0.28353163877878224,0.1451489928684646,320
9,3,0,0,0.7774045737533148,0.41344534024932883,0.47897478030664076,261
23,2,0,0,0.25402748477145776,0.6286338094524899,0.4192761807214481,81
16,1,0,0,0.8466260242270881,0.8661730331500483,0.6657253212911289,178
9,1,0,1,0.5964288947259707,0.4230402101261116,0.054595586419452946,283
16,4,0,0,0.9860148621764788,0.6969155112554508,0.658750171066226,211
19,1,0,1,0.7469371393061746,0.583672559338432,0.3547516439823354,181
23,2,0,0,0.17595167191317196,0.4308632324942173,0.9260395590824988,50
4,1,0,1,0.45546438484931395,0.6082872649557178,0.8488873295859058,241
1,2,0,0,0.5655478624059399,0.3343699171167017,0.3995062484775861,187
5,1,0,1,0.8551122428438217,0.7116620478788145,0.9928918435178526,297
20,3,0,0,0.7564109808967954,0.29253017694708056,0.05194375265624718,209
1,4,0,0,0.432424063550475,0.7847844201145826,0.7886322200641908,161
12,4,0,1,0.6880894187523661,0.34217014270840573,0.4338365240273626,256
10,3,0,0,0.6192198171085413,0.9985273226534974,0.4333051445875854,178
10,3,0,0,0.2134473480571662,0.8589380758083296,0.17013379814534269,115
15,4,0,1,0.3113728236987405,0.47507224308777785,0.5148799199722609,133
10,3,0,1,0.407010081442883,0.5409638178314499,0.08471849688008526,219
18,2,0,0,0.27593506572715265,0.40735281688615077,0.6165771790003773,55
14,1,0,0,0.235120461247023,0.8136916489439994,0.24159044085388726,34
22,4,0,0,0.15237799311725836,0.5045815759662192,0.7248580457693701,47
22,3,0,0,0.8857923090480371,0.8041484078556287,0.6073615182565727,190
15,2,0,1,0.36004907616836834,0.21472124374414447,0.7464050087514459,143
10,4,0,0,0.36128854354020956,0.3084967676036766,0.7497420702342112,184
21,3,0,0,0.2856053236871399,0.49197946776205487,0.1967090452204412,107
15,4,0,1,0.5278576346774947,0.2871268267156742,0.0006747294865960818,188
7,3,0,0,0.5628177711301352,0.6809023938369927,0.3657612593927376,223
3,4,0,0,0.287453222762572,0.24066567882729864,0.919069215796509,113
7,2,0,0,0.6477133040772854,0.8878103956714745,0.5778993846358342,234
3,2,0,0,0.7506999636343742,0.809046399004786,0.7275020056250169,215
23,1,0,0,0.4364560773689068,0.373005183382362,0.879570337523553,132
2,4,0,0,0.6269065271716948,0.5870335249037743,0.9060582477246971,194
2,1,0,0,0.5520717146480016,0.5614504627287364,0.5290251573094272,206
17,4,0,0,0.27599355852049196,0.7798916922723023,0.5409420849120551,46
18,3,0,0,0.75700988989712,0.5212071203796071,0.8509388412331164,162
18,3,0,0,0.8213077250416426,0.2263482382638766,0.8074854352900137,184
20,1,0,0,0.6839138040284508,0.4189886870798709,0.6988585999054454,153
4,4,0,0,0.39150642499394617,0.5729566441896337,0.6044642941163065,173
17,1,0,0,0.9341132449683711,0.9795937729285111,0.6172151025785602,163
9,2,0,0,0.5098225491956119,0.9049269335634762,0.36291134462338515,178
21,1,0,0,0.33929063684658806,0.34512491520175237,0.8409177474016911,84
20,1,0,0,0.4674111587397609,0.778620752392617,0.6177797050872609,98
5,3,0,1,0.7228675827173888,0.9494603784118301,0.223528062241531,261
0,1,0,0,0.8613386070933243,0.20703409042820686,0.23984327850953835,255
4,4,0,1,0.4209179493545854,0.7767565389366609,0.8616030137732296,225
8,3,0,1,0.3093620014084373,0.567466796488926,0.6257075456365888,191
11,1,0,0,0.6638438186516843,0.744188957026489,0.3987041284279318,203
13,2,0,0,0.929093590095657,0.6844714188574322,0.18710075923528757,198
1,1,0,1,0.26496402720347945,0.9877323955645612,0.6102159732452017,114
16,1,0,0,0.8227174440694299,0.43105232503829427,0.18431038001950506,192
13,1,0,1,0.5289464633387357,0.828914385495412,0.47016703121830106,176
12,3,0,0,0.8195612535658825,0.38771191065044897,0.6775105342412363,224
8,4,0,0,0.5549870347959618,0.5484863820401383,0.5654154343211207,242
14,2,0,0,0.43959499687199743,0.9803046991739295,0.9220999001262683,77
21,1,0,0,0.7270669001886857,0.8129090368113221,0.03972120185176897,169
14,4,0,0,0.9105645651354076,0.45265700502684725,0.27979487585140284,215
23,4,0,0,0.388226557333163,0.69549542647356,0.05708610123798108,139
10,3,0,1,0.5146733214949347,0.23975366680222,0.1946042300214995,232
15,2,0,1,0.3064605640268703,0.41311593329677576,0.12398333584553067,131
16,3,0,0,0.2650685172556157,0.7747123916828917,0.7326616270202314,35
3,4,0,1,0.8001011281529576,0.6560748556706599,0.369375941294398,303
0,4,0,1,0.2805977050195982,0.5757382823814179,0.9250442712030206,141
7,4,0,1,0.813986354201005,0.7527008480127706,0.02337772169207053,317
16,3,0,0,0.4862953466562381,0.5187671126558608,0.652924184944178,105
2,2,0,1,0.9955438510669442,0.2209249156259305,0.9705448002654883,342
19,1,0,0,0.2776072763721603,0.5528212988124539,0.17583871981001864,71
14,3,0,0,0.18368019326154342,0.9217033538346093,0.4424322302855819,81
14,4,0,1,0.16788976264314603,0.885292102651297,0.7018898911702741,102
23,3,0,0,0.8518762042517806,0.5271977483276103,0.6331379993231678,189
21,4,0,0,0.493998679952509,0.21777715260830616,0.5660271305656708,145
13,1,0,1,0.10281191468263447,0.7090458180962527,0.32675612705440515,121
22,1,0,0,0.8872942262530024,0.7929555422262917,0.7281999535329012,184
13,2,1,1,0.8892289062192741,0.4353948608674199,0.6532552770683363,249
23,4,0,1,0.8257750066169118,0.5813311996956594,0.16280028544375147,236
1,2,0,0,0.3234866347223583,0.9934854361981669,0.9640907313056962,84
12,2,0,0,0.43547744806045574,0.6610744103852789,0.5556729089401194,133
13,1,0,1,0.7704336026759353,0.4808599245292533,0.5254616010359016,221
23,3,0,0,0.5404178128668268,0.7019911013121065,0.8482366775874696,135
18,3,1,1,0.23844391905119725,0.34401784549126757,0.6404135106289767,91
6,2,0,1,0.31851843807490515,0.35940189861966404,0.07447928660637526,219
2,1,0,0,0.9753305830764016,0.9399397717712137,0.5065893737902599,237
14,4,1,0,0.2359118056843956,0.39136003293546456,0.7805964928940133,35
22,3,0,1,0.7534726810103697,0.44863150337259533,0.6999801201768913,240
13,2,0,0,0.530216475993585,0.6350217935758031,0.9707687241427468,106
10,3,0,0,0.7737414935969438,0.9197540962220851,0.02491627968593102,237
14,3,0,1,0.6950019170299537,0.8251591117752115,0.26121895664040184,224
12,4,0,1,0.49525047149889334,0.23502713653589993,0.5491564562824255,196
17,1,1,0,0.4185197422147604,0.7544237351186955,0.6194897990207492,46
5,4,0,0,0.778923328920513,0.6032491861471942,0.2743559859077441,268
2,1,0,0,0.39082708563384383,0.5804422736019045,0.8268016663758642,152
18,3,0,1,0.8089943320797116,0.7532466934604345,0.16434779291601287,201
14,2,0,1,0.7118587596992068,0.35698563697523533,0.000849109621718136,235
22,4,0,1,0.619902253209852,0.9851909309293758,0.9523913983761296,162
4,1,0,0,0.4319207964120676,0.7162452242179593,0.3915567944300997,176
9,3,0,1,0.28457322198973745,0.49252493968948496,0.9574898009560936,173
6,1,0,1,0.7393778211165974,0.680161766456129,0.277931600345224,324
16,1,0,0,0.18221430445352282,0.37317669063169623,0.0634486351312259,87
6,1,0,0,0.9734880305401837,0.707073491883965,0.7725196045530232,302
21,3,0,1,0.9808731231539387,0.2225737125902379,0.8358195318256982,259
11,2,0,0,0.21720035436232482,0.47294552912669297,0.4920868988476359,92
16,2,0,0,0.19354179067507202,0.7980135173980052,0.07385034017786463,90
12,2,0,0,0.47144505437472706,0.846382279291312,0.6541340749733378,123
19,1,0,0,0.9673149450344519,0.40233553065117444,0.1821439744751573,224
3,3,0,0,0.4602798093080017,0.6315275690239892,0.8493815481562842,182
9,1,0,0,0.42742189758910143,0.6227943117512944,0.27402311954219116,172
2,2,0,1,0.7332265530988941,0.5371648371014244,0.8477063903139277,272
8,2,0,1,0.2608581129357044,0.3827463862023828,0.42692454189351936,203
12,3,0,1,0.4269911352163763,0.7625825865830183,0.5964878392481506,165
17,1,0,0,0.3621767016470391,0.40188934539641574,0.7895625168209663,71
14,4,0,1,0.6413811603675635,0.9288205897252926,0.040439242982931334,180
3,4,1,1,0.24647759759274745,0.6228010328948022,0.8211660061897849,120
14,2,0,0,0.5938311300456127,0.8963826698484976,0.1386480417654976,186
21,3,0,0,0.8717919309431603,0.4325941766433312,0.3584183552029865,228
1,1,0,0,0.5627534920368417,0.8456633250069856,0.4727810301110631,170
14,1,0,1,0.7151469553882767,0.290930867919994,0.8954265836686286,240
7,2,0,0,0.1677232159101396,0.8134642736059148,0.022440627895591092,161
7,2,0,1,0.5041050213223387,0.5095566799402418,0.5592026082967854,255
16,1,0,0,0.18540385069226678,0.5759920710548695,0.6425225000623945,40
11,1,0,0,0.6395155082079912,0.3334458562076582,0.3165823090990735,230
18,2,0,1,0.3529489340564367,0.2149021508195139,0.29048677130945977,154
9,1,1,0,0.3585392478925732,0.7329579945026252,0.4904691585104676,147
8,4,0,0,0.16909006343048266,0.6701746267203346,0.18710041786467257,132
4,2,0,1,0.37921407529666096,0.697942521655726,0.46811892960495916,215
5,1,0,1,0.5560094593963877,0.40400140642153587,0.7650253234901474,260
19,2,0,0,0.6261940928545853,0.39142197030648485,0.8453955041605148,126
1,3,0,0,0.15999899614824098,0.8642370490153981,0.3851613848989007,95
23,2,0,0,0.6863132671444632,0.8090022020745866,0.6173017131436855,184
12,2,0,1,0.5399881846781451,0.46943209267308855,2.0517960894972376e-05,247
5,3,0,0,0.5832172071228113,0.7102445727805444,0.5503524836714523,220
4,4,0,0,0.8495170063910152,0.8625200033350511,0.9752363053924898,238
0,1,1,0,0.4080038007743799,0.911063553774359,0.3122650271612114,119
20,3,0,1,0.25664600022853123,0.2046450087273941,0.5947761242092461,106
21,2,0,1,0.5966291581362587,0.8507699145077794,0.762283657645613,152
20,1,0,1,0.950519725781715,0.4803138673975407,0.6089330209896426,263
5,3,0,0,0.5660826572630181,0.7747026278209412,0.4184999704668394,238
5,1,0,1,0.8487209567075558,0.49712109167999974,0.15257557330953142,345
22,1,0,0,0.7813288490149297,0.6849992694352119,0.4637013974582308,181
15,3,0,0,0.5664977083088484,0.717425952004815,0.2947842091785916,100
3,1,0,1,0.6827992998880803,0.523994216732981,0.6959202887612975,276
10,4,0,0,0.46601216568699266,0.6102282649101959,0.44191276771447663,182
23,3,0,0,0.5775658201874744,0.7810506975353346,0.8498797646073215,146
22,4,1,1,0.5565571797615713,0.5810442149558896,0.1933224368931764,149
8,2,0,0,0.7381993266619956,0.21118438806813328,0.41772012205357356,262
22,1,0,0,0.4689831874206545,0.21032335759801263,0.5575049763948082,169
2,2,0,0,0.18979041035992605,0.7290486800395148,0.1260146760282952,107
18,2,1,0,0.8098385705322605,0.8777900299644785,0.5879100778344889,139
7,1,0,1,0.7163677029953868,0.8282188300111972,0.29092140532757604,271
4,3,0,0,0.9551111099116288,0.44832024154653083,0.22953718014865954,312
3,1,0,1,0.4858445582630766,0.5769023079975636,0.14191073972934476,236
23,2,0,0,0.17038509121998524,0.38732859208133363,0.34988192563351117,109
5,2,0,0,0.20945708772691868,0.9913199285333381,0.9289824151942067,113
1,3,0,0,0.7959875888827701,0.40840515940818556,0.031005859331058483,265
19,1,1,1,0.16098155450074175,0.5330092742794933,0.8521562083079391,83
10,2,0,0,0.9170435304363568,0.7449031610594425,0.39736089778514083,274
3,4,0,1,0.3534851001656668,0.9008141357206207,0.5616016387263846,192
14,2,0,0,0.9089911365213923,0.24118054725370924,0.5128122969253716,246
5,2,0,1,0.7961561639208515,0.44081574082169717,0.9257402616072337,306
21,3,1,1,0.884080932662521,0.6551886783715684,0.7701292692057136,196
16,4,0,1,0.29263572259296916,0.6946504651009469,0.9848235353279492,78
23,2,0,1,0.6361241462322114,0.25602195079988865,0.7944299516216974,228
5,2,0,0,0.18423021886518032,0.7312629902736587,0.2958884942066873,130
18,4,0,1,0.2820526907854384,0.6224514924868594,0.9628836793593141,75
1,1,0,0,0.3789120046035417,0.8621019034897157,0.9835657908079234,113
14,1,0,0,0.7667313323590208,0.3777513409666406,0.12309370361669947,179
10,2,0,0,0.12224294144963499,0.3560215880175009,0.9010441837829771,94
7,2,0,0,0.9128055545849227,0.8346697775423646,0.6642021828931621,258
18,1,0,0,0.16372316234162954,0.7630953031516932,0.9219937700331138,53
12,3,0,0,0.43884117581016446,0.8333386884621399,0.9157390202189868,129
11,4,0,0,0.17298066549572572,0.8255473128224635,0.8913730311872168,73
4,4,0,0,0.7920710587930364,0.28320054066436856,0.8852755936823788,249
5,3,0,0,0.22718347606248113,0.4228664378393207,0.11764623899321858,132
21,3,0,1,0.8962812192362118,0.4080681089091571,0.143515708278262,237
3,3,0,1,0.5771997879323735,0.9476698251334719,0.11777941937696668,214
18,3,0,1,0.9536255375098565,0.5899732592402764,0.09102908880028526,233
19,3,0,0,0.3613248215273758,0.2888457061600139,0.3532852850739884,98
0,3,0,0,0.5088845366905519,0.431662324744015,0.6839584143246422,156
19,4,0,1,0.7248222660966201,0.8975213188131772,0.35469261307258493,167
16,3,0,1,0.8487219813138646,0.8776531025322507,0.7203003332750948,200
11,1,0,1,0.4792213789710461,0.92027158675243,0.8202831250202027,156
14,3,0,0,0.9031892844944478,0.5108230181896161,0.666214740146417,216
0,3,0,0,0.20618848749195573,0.7130727691919974,0.46510472628296873,103
13,4,1,1,0.7378162469290859,0.422539135900259,0.2955174395909569,232
5,4,0,0,0.4133790839922944,0.3446602649218991,0.12440336245523087,226
4,3,0,0,0.19120193571933727,0.21752086074109434,0.49365182791138373,133
10,4,0,1,0.4479981011218035,0.3787527597514796,0.7195989533698974,214
3,2,0,1,0.8921940620370111,0.6834993095138184,0.5482432115040483,288
12,4,0,0,0.982480484159776,0.9233682508854342,0.7214819192904628,211
10,4,0,0,0.45351987139043437,0.30673644257235344,0.3352196723435007,169
2,4,0,1,0.8977747490257376,0.9344092487723537,0.06679606305534802,333
0,4,0,0,0.5586889746176904,0.4763081878973771,0.7710979260325767,178
5,1,0,1,0.7453135338975473,0.5414627260914566,0.21972411182955598,328
17,1,0,1,0.14083428004644089,0.49198283237499746,0.6162850602360239,82
23,1,0,1,0.601580774785621,0.5268865119357631,0.8042927445547332,184
9,3,0,1,0.1631457425898914,0.4073545193501322,0.1391100018446767,193
4,3,0,0,0.3417561613844194,0.7588837426491508,0.5984947100132758,190
22,2,0,0,0.6101328932818108,0.8065464882161335,0.6893743618400938,143
9,1,0,0,0.8264473897795125,0.858490312681812,0.7465308668189244,233
11,3,0,0,0.6048042794235196,0.4730316666879737,0.1476666111414876,209
1,4,0,0,0.9425723870036891,0.8117015128222358,0.8251161619793714,252
12,4,0,0,0.829299256818252,0.7101402859814521,0.09414856615046996,227
7,1,0,1,0.24061613149459238,0.9663328694723143,0.5195834681568073,170
1,2,0,0,0.4500626370651436,0.5398281333588382,0.44341269619787993,152
19,2,0,0,0.701636884576101,0.9938477823066838,0.22176607423555328,141
0,4,0,0,0.9445654284483611,0.7923152240062972,0.3019307414472392,221
4,2,0,0,0.9889442818702038,0.8210222039671979,0.16443578328890185,289
8,1,0,0,0.7868677941665264,0.2205638880877288,0.4257261948212534,274
16,4,0,0,0.6163923750214275,0.5979186810688772,0.03551092757056018,133
8,3,0,0,0.7809487207641927,0.6226693698496202,0.8889152752961554,241
10,3,0,1,0.34591277751755295,0.2324800815364797,0.1634873350365953,231
14,2,1,1,0.35524272453366945,0.44970497879244403,0.8860177564559486,138
23,4,0,1,0.6889144115460909,0.964515344502237,0.8635774001340033,187
5,4,0,0,0.8846520187599194,0.5408891490881085,0.4516772071576868,277
22,3,0,0,0.9728285402587183,0.34936158764664593,0.4977257122150923,233
2,4,0,0,0.40720114074809644,0.6106709656211265,0.3019135405344814,176
16,4,0,0,0.8168982607911882,0.22701246177637222,0.9968745999755302,169
4,4,0,0,0.8663777247587443,0.6127909599766859,0.6707721905902234,256
11,2,0,0,0.6608559187282534,0.6754146448240703,0.9518082859355522,186
17,4,0,1,0.41283269400678657,0.486155490042405,0.4147968443881781,145
13,1,0,0,0.657179708746421,0.8100609584748477,0.8830165794327863,154
20,2,0,0,0.6260040138803614,0.3085712616008043,0.448234633217067,154
23,4,0,0,0.6458729552168418,0.9025467279045574,0.8668288721013125,137
10,4,0,0,0.6573341924089493,0.9643559283123362,0.13092655949485965,204
8,1,0,1,0.8623523717845255,0.20098761968231083,0.6368544267685091,290
1,2,0,0,0.2530733619405973,0.8741773280345275,0.6787035148391467,122
11,3,0,0,0.43056455285365125,0.6048841191258668,0.6561706972864274,151
2,3,0,0,0.6274015546156403,0.5691245070708134,0.44702761803934365,240
2,2,0,0,0.35499496475046377,0.3909432854995049,0.6839161100307959,175
0,4,0,0,0.9803378098756353,0.5578600328893093,0.23946310081659306,248
7,4,0,1,0.3368352336420963,0.96034171970411,0.5958485944970862,184
21,3,0,1,0.5226659925781287,0.36863010716350697,0.5542349244493292,157
7,3,0,1,0.8896285411417615,0.34323299076060987,0.31833952213042693,329
10,3,0,0,0.17205729639420364,0.3935170432475584,0.7788638089812294,92
8,1,0,0,0.8386192018848266,0.6414673554698131,0.08087206545868098,262
4,3,1,0,0.6139075320772029,0.94423985234664,0.17143966129207,178
13,1,0,1,0.1286218367377034,0.6591052726122061,0.4711500396194378,118
2,2,0,1,0.9126216027700922,0.39478598128465675,0.8917366979250957,276
20,4,1,1,0.13527715191016876,0.5523618522570097,0.5751595545279473,92
4,3,0,0,0.5636960166441636,0.5123201054285966,0.8420668509391931,200
4,4,0,0,0.14412812172911302,0.23725557588994983,0.5175697191475933,164
18,4,0,0,0.16408008862704834,0.6085134788232469,0.7854559686109459,14
13,3,0,0,0.8984838828321027,0.30080510930693904,0.3257973947456252,253
3,3,0,0,0.7892429922661992,0.8737952336671,0.815142317187638,203
12,2,0,0,0.27724705592040233,0.6391703274367174,0.40168607056576877,89
9,1,0,1,0.6584211758928284,0.8756851860939008,0.5588311614118561,262
17,1,0,0,0.815211611588094,0.9648357499024329,0.17588149153016097,159
7,4,0,0,0.9006315772301783,0.9545506326002211,0.9204330241055566,250
7,3,0,0,0.5214762341552317,0.280343467446043,0.701459119437275,202
6,2,0,0,0.9077498896610837,0.9558536572400056,0.8588548191493789,244
7,2,0,1,0.5570650654458054,0.8365977662316082,0.20786290715543243,227
13,2,0,0,0.719405237959922,0.8221264842086329,0.06768435526923644,179
18,2,0,0,0.9811264234826252,0.27210283221454035,0.33720926331101475,226
5,2,0,1,0.3123566102750741,0.3436117618268793,0.5166853909549318,219
0,1,0,0,0.25166914847423033,0.9801307039318148,0.8023698829590352,78
22,1,0,0,0.40781694248008316,0.37069612572423555,0.39772641550608834,95
14,1,0,1,0.24795912044827845,0.33524266413392056,0.2699583249010582,142
0,3,0,1,0.35574652513438676,0.4898812949675743,0.37254511241538046,170
16,4,0,0,0.7686867910335435,0.9306849580279122,0.7036074104611557,131
0,2,0,0,0.5297716323291585,0.5809547708452445,0.336218096951017,148
14,3,0,0,0.43753716504541174,0.9364669752712693,0.9791656263551416,96
22,2,0,1,0.4318516047482138,0.46747102433218857,0.17497908872073964,140
1,1,0,0,0.2750769774100479,0.3812229161815995,0.7530961246340027,107
13,3,0,1,0.5026703088582958,0.5961624070808285,0.5891636123824232,182
20,1,0,1,0.6621720028193586,0.6923815122095109,0.23309560015654174,179
7,2,0,1,0.2252393510664014,0.5131991988908449,0.7536136371406785,190
7,2,0,0,0.9755315753231931,0.4768244076756254,0.4475402105578512,307
18,4,0,0,0.49895305878406027,0.37444742781859736,0.6823982755430202,100
6,2,0,0,0.9531648250762552,0.42000541297741717,0.6622572451646421,274
18,1,0,1,0.2211930339617667,0.7384943705218407,0.11064343324806625,105
5,2,0,0,0.7904943578554122,0.49589883089094233,0.8399830248617473,253
5,4,0,0,0.6558742454891904,0.26380563337682283,0.681474906378319,226
2,4,0,0,0.8380577075890336,0.31052431196202773,0.7805867126366647,222
6,1,0,0,0.6406101306596846,0.4979033507128886,0.44776583496406874,244
18,3,1,0,0.9665529699185255,0.9396019438782897,0.19506172170279656,160
7,2,0,0,0.6642386478368718,0.5032242093167842,0.3262135237473315,229
9,4,0,0,0.8061437128100213,0.24851366196134023,0.9014692283942561,274
19,2,1,0,0.8898235952800306,0.5343954063040127,0.9380186018514284,126
14,2,0,0,0.743125124089414,0.7350540751681327,0.48186639852728774,168
14,3,0,1,0.5718129909068443,0.6748769079585768,0.29879557514939414,197
0,4,0,1,0.3455353708870783,0.4230423699088241,0.7303111241084977,173
19,2,0,0,0.8690433520561024,0.7504711384389553,0.765993010266275,145
6,4,0,0,0.5325204274198105,0.704499499092266,0.8154662974069145,216
3,1,0,1,0.6586374037015531,0.3377383750631749,0.031083810722495997,310
5,1,0,0,0.17130388409282785,0.329716002854596,0.009733872396633148,181
0,2,0,0,0.5476161908141649,0.6377464656543526,0.35715562828185254,153
4,4,0,0,0.7283418796178606,0.727550848892883,0.1524966177765098,244
22,2,1,0,0.625664718940393,0.9695284678882086,0.8049818585141144,126
0,4,1,0,0.5036993704411346,0.5375445045854238,0.5328438535786423,144
3,4,0,1,0.30108458507470226,0.8119513917375307,0.8253481263617978,160
21,3,0,1,0.37870318008114356,0.29321659783310117,0.17691307674413514,157
1,3,0,0,0.730561922346071,0.9116872218525178,0.6272227088618277,171
9,3,1,0,0.30177162895545906,0.7064860331190719,0.5801720908352732,140
4,2,0,0,0.6595539537779936,0.7032242650809979,0.34037830083926846,228
9,3,0,0,0.6307638513005829,0.3139541070659484,0.5170813005577615,256
0,3,0,0,0.9733757314481774,0.23166698362071836,0.5890275371247186,238
21,1,0,0,0.1547036582362029,0.7611593103876957,0.8894878045358214,16
5,4,0,1,0.19731034656645535,0.29364516717166933,0.05563838475618399,210
12,4,0,0,0.5554751190811813,0.3015761195871462,0.8233738668247605,205
14,3,0,1,0.5743988428182711,0.350000117077588,0.9801563892809474,184
3,4,0,0,0.13593489292465413,0.27819718651168196,0.7317750581086325,115
12,1,0,0,0.8432698787735069,0.7003140163442454,0.7373469822607903,211
23,1,0,0,0.5452511482926061,0.5376038446788705,0.2179742974400961,152
19,3,0,0,0.41197937197647594,0.4128768739276386,0.5230732809491372,111
23,1,0,1,0.3869683935533883,0.5525995202972613,0.7059403201832654,168
14,4,0,0,0.8752664633987631,0.8753120016521598,0.6022810043529202,212
7,2,0,0,0.27705957978536233,0.9416635240349089,0.38513160711678085,120
4,4,0,0,0.24437593488934833,0.5899809157227534,0.9401184100557549,107
14,2,0,0,0.29186067630095486,0.653402332090242,0.5139867413878735,81
3,3,0,0,0.6625202928867673,0.4057599442718983,0.9698758654355285,230
11,2,0,0,0.8298377700655682,0.6108803029096954,0.5638756815024231,246
12,1,0,1,0.3978808244093617,0.7984956855481857,0.7933834466829276,159
1,4,0,1,0.25611579830333164,0.5937098109249357,0.7420231031538203,164
18,2,0,0,0.2882747508657585,0.4416583206313358,0.6608237751929266,88
18,4,0,0,0.6572654006660659,0.6656274777799673,0.014460845753810903,135
3,3,0,0,0.3214317035928069,0.9573248247086756,0.07742915050030497,171
3,3,0,0,0.8895522082162302,0.9103870831864895,0.5814842882046417,272
10,1,0,1,0.19350221897288256,0.815393903340365,0.9117814217352833,127
4,3,0,1,0.12913168060496819,0.4209677061321673,0.6011416668628448,155
